tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,True,ci_s,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,True,ci_s,unmark,t,both,0.1234621215425647,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi,mark,t,both,0.3015653560556022,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi,unmark,t,both,0.2793275578268613,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,mark,norm,left,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,mark,norm,right,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,mark,t,both,0.1754098521360637,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,mark,t,left,0.117220491897101,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,mark,t,right,0.099421496683446,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,unmark,norm,left,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,unmark,norm,right,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,unmark,t,both,0.1806919590469983,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,unmark,t,left,0.1165646162120467,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,bi_d,unmark,t,right,0.0992934696487677,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,ci,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,ci,mark,t,both,0.1368234786973281,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,ci,unmark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,ci,unmark,t,both,0.1378562224002862,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,ci_s,mark,norm,both,,
NKX,TSX,1959-10-02,2008-09-01,0.0375,0.0375,left,right,0.0,0.0,-0.0210850434372125,0.0196020033015927,False,False,SLSQP,False,ci_s,mark,t,both,0.1226885178411609,
