tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,mark,norm,right,,,9988,9488,0,30127.896992072707,-60255.79398414541,-60255.79398414541,2023-09-23 23:37:48.154599+00:00,2023-09-23 23:37:48.154599+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,mark,t,both,8.184540822948405,,9988,9488,1,30236.75296186863,-60471.50592373726,-60464.34814061603,2023-09-23 23:37:59.595413+00:00,2023-09-23 23:38:00.888022+00:00,0 days 00:00:01.292672699
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,mark,t,left,5.933056072593036,,9988,9488,0,30402.673994455217,-60805.347988910435,-60805.347988910435,2023-09-23 23:38:30.570485+00:00,2023-09-23 23:38:31.052898+00:00,0 days 00:00:00.482608199
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,mark,t,right,6.180891737030554,,9988,9488,1,30332.254652420484,-60662.50930484097,-60655.351521719735,2023-09-23 23:38:50.507087+00:00,2023-09-23 23:38:51.158645+00:00,0 days 00:00:00.651215600
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,norm,both,,,9988,9488,0,30101.9507585092,-60203.9015170184,-60203.9015170184,2023-09-23 23:39:08.382921+00:00,2023-09-23 23:39:08.382921+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,norm,left,,,9988,9488,1,30188.187722787035,-60374.37544557407,-60367.21766245284,2023-09-23 23:39:27.623926+00:00,2023-09-23 23:39:27.623926+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,norm,right,,,9988,9488,0,30117.494885052914,-60234.98977010583,-60234.98977010583,2023-09-23 23:39:37.968800+00:00,2023-09-23 23:39:37.968800+00:00,0 days 00:00:00
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,t,both,8.418895061413208,,9988,9488,1,30228.3141374844,-60454.6282749688,-60447.47049184757,2023-09-23 23:39:49.246474+00:00,2023-09-23 23:39:50.636666+00:00,0 days 00:00:01.390186799
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,t,left,5.864073414474496,,9988,9488,0,30416.37311149888,-60832.74622299776,-60832.74622299776,2023-09-23 23:40:17.287529+00:00,2023-09-23 23:40:17.902556+00:00,0 days 00:00:00.615162999
CAC,EUREX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0266343531553639,0.0245595087575667,False,False,SLSQP,True,bi_d,unmark,t,right,6.026341170974012,,9988,9488,1,30330.62489132592,-60659.24978265184,-60652.0919995306,2023-09-23 23:40:33.701109+00:00,2023-09-23 23:40:34.209545+00:00,0 days 00:00:00.508355300
