tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,bi_d,mark,,,0.0334563065822636,,,0.0372729563948242,0.0077126362184303,0.0049356072217106,,,,,0.0403871446452404,0.0486419320530712,0.0005461131679854,0.0005016191919123,0.0066298419232045,0.0065921304062724,0.194173380930592,7.848411494862097,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,bi_d,unmark,,,0.0333257654787396,,,0.0360323957112895,0.0075858743147539,0.0057677901834147,,,,,0.0541878258895226,0.0555984059438813,0.0006590789246216,0.0005394528068694,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,ci,mark,,,0.0396529634071625,0.0439196871678891,0.0396529634071625,0.0439196871678891,0.014176757931433,0.0047923995037208,,,,,0.0387737704220573,0.004949089302086,0.0005738925057268,0.0003580027536855,0.0058377868050591,0.0048280703743548,0.2406089233408697,0.1954295948052946,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,ci,unmark,,,0.0402770068976642,0.0449001281290357,0.0402770068976642,0.0449001281290357,0.0137547455652696,0.0052195492480902,,,,,0.0541878258895226,0.0555984059438813,0.0006590789246216,0.0005394528068694,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,ci_s,mark,,,0.0106049472673841,0.0106049472673841,0.0106049472673841,0.0106049472673841,0.007562313083769,0.007562313083769,,,,,0.0278676871625421,0.0278676871625421,0.0003503166788099,0.0003503166788099,0.0042148869929489,0.0042148869929489,0.3840700794143363,0.3840700794143363,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,True,ci_s,unmark,,,0.01024117261904,0.01024117261904,0.01024117261904,0.01024117261904,0.0076474898253202,0.0076474898253202,,,,,0.0392135536380978,0.0392135536380978,0.0004239348334484,0.0004239348334484,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,False,bi,mark,0.0101999070606821,0.0104183815672144,0.0507605225826824,0.058051768254649,0.0572309358127505,0.0565555892229669,0.0142436888459095,0.0052785686148164,,,,,0.0385744648257521,0.0090827162251898,0.0005800005132016,0.0003788096471343,0.0064017841086218,0.0051561937901688,0.2367208977042851,0.9841521605244422,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,False,bi,unmark,0.0105271082469645,0.0104834907099935,0.0526673857831754,0.0615357273628879,0.0593960186281808,0.0587620030037133,0.0136966532878289,0.0058818670475257,,,,,0.0541878258895226,0.0555984059438813,0.0006590789246216,0.0005394528068694,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,False,bi_d,mark,0.0077459587257161,0.0095516245688439,0.0442488653964487,,,0.052762665886275,0.0076272326927014,0.0046804742544734,,,,,0.0383430024553083,0.0473161625700869,0.0005426514430272,0.0004984657012031,0.0068457713675654,0.0065602507469601,0.1778409629654201,5.740198363048479,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,False,bi_d,unmark,0.0082824600345975,0.0088493197577942,0.0442212567002283,,,0.0462510015212691,0.0076040604998852,0.0058120168204299,,,,,0.0541878258895226,0.0555984059438813,0.0006590789246216,0.0005394528068694,,,,,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,False,ci,mark,0.0109878693733754,0.0109878693733754,0.0418149875135983,0.0444352388628252,0.0418149875135983,0.0444352388628252,0.014021095717492,0.0049363868517616,,,,,0.0403395133641667,0.0080612346835484,0.0005766571848003,0.0003766867367561,0.0059644895150207,0.0049313509808223,0.2335637537518661,1.1736773939199194,,
DAX,EUREX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0197431345240916,0.0192223864052397,False,False,SLSQP,False,ci,unmark,0.0109361390768372,0.0109361390768372,0.0430057438516319,0.045352277623105,0.0430057438516319,0.045352277623105,0.0137693023348408,0.0052793293560075,,,,,0.0541878258895226,0.0555984059438813,0.0006590789246216,0.0005394528068694,,,,,,
