tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,a_lambda_1,a_lambda_2,gamma_1_1,gamma_1_2,gamma_2_1,gamma_2_2,beta_1,beta_2,nu_1,nu_2,omega_1,omega_2,xi_1,xi_2,varsigma_1,varsigma_2,eta_1,eta_2,alpha_1,alpha_2,mu_1,mu_2
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,bi,unmark,0.0106027797793798,0.0107598287902639,0.0562393973006547,0.0676378797664425,0.0654227083075722,0.0632033386641356,0.0119842449085738,0.0035695751645656,,,,,0.0673932706299227,0.0610325940306648,0.0007043715509417,0.0006790123753854,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,bi_d,mark,0.005281470935897,0.0075216080686797,0.0532693129273682,,,0.0619428206222224,0.0098165191334865,0.0069552846384703,,,,,0.0539310329852017,0.0575232198406379,0.0006019078838722,0.0008038647471198,0.0135227266507832,0.0111294328315436,0.1743995881725855,0.500077984148609,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,bi_d,unmark,0.0058679391420529,0.0082132268083863,0.0557883860801163,,,0.0568836517371242,0.0104473811651009,0.0060890850327878,,,,,0.0673932706299227,0.0610325940306648,0.0007043715509417,0.0006790123753854,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,ci,mark,0.0111385073675427,0.0111385073675427,0.0448417109020676,0.0450860545245226,0.0448417109020676,0.0450860545245226,0.0119437951555647,0.0034877592705364,,,,,0.0536979190146725,0.0608332586991364,0.0006901488656342,0.0007191378978781,0.0107283511752498,0.0085202993615463,0.2125432077606056,7.50155431866482e-08,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,ci,unmark,0.0113315612632439,0.0113315612632439,0.0453824043351181,0.0467797843860781,0.0453824043351181,0.0467797843860781,0.012022260557841,0.0032584914309089,,,,,0.0673932706299227,0.0610325940306648,0.0007043715509417,0.0006790123753854,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,ci_s,mark,0.0073208148040207,0.0073208148040207,0.0214344205451564,0.0214344205451564,0.0214344205451564,0.0214344205451564,0.0097055255452468,0.0097055255452468,,,,,0.0402913123703318,0.0402913123703318,0.0004889702747187,0.0004889702747187,0.0075162934524427,0.0075162934524427,0.182049422996199,0.182049422996199,,
NKX,TSX,1975-01-01,2015-01-01,0.0375,0.0375,left,right,0.0,0.0,-0.0236752934655215,0.0223492163239242,False,False,SLSQP,False,ci_s,unmark,0.0081904810116604,0.0081904810116604,0.0209354358762914,0.0209354358762914,0.0209354358762914,0.0209354358762914,0.0089372941055762,0.0089372941055762,,,,,0.0455236362255748,0.0455236362255748,0.0004893650842428,0.0004893650842428,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,bi,mark,,,0.0472758729705202,0.0573211988115879,0.0488775885334694,0.0577251791820677,0.0128402083024232,0.0027324373592171,,,,,0.0456736389863507,0.0468439570627773,0.0006019019456537,0.0006401093658891,0.0077546422298634,0.006238655047327,0.4577584115566042,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,bi,unmark,,,0.0545049821202161,0.0624595671734711,0.0515725479226786,0.0616988489979339,0.0136014302369281,0.0029154138770893,,,,,0.055868595089711,0.050121892607456,0.0005830600659745,0.0005758651312803,,,,,,
NKX,TSX,1975-01-01,2015-01-01,0.05,0.05,left,right,0.0,0.0,-0.0211051065321079,0.0197202752828751,False,False,SLSQP,True,bi_d,mark,,,0.0398892135846341,,,0.0460641051876056,0.0078246261696987,0.0057267508760468,,,,,0.0466477210190666,0.047613280974702,0.0005565334613281,0.0007236984521837,0.0085877447922274,0.0096613204687628,0.3856479902552706,0.4298064714381095,,
