tick,exchange,train_start,train_end,a_u_1,a_u_2,u_dir_1,u_dir_2,u_zero_1,u_zero_2,u_1,u_2,u_inclusive_1,u_inclusive_2,opt_method,fix_a_lambda,mode,mark,dist,bound,df,nc,T,N_data_H_B,N_params_H_B,log_L_H_B,AIC_H_B,BIC_H_B,opt_start,opt_end,opt_delta
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,norm,both,,,9461,8987,0,28442.39931954683,-56884.79863909366,-56884.79863909366,2023-09-23 23:39:22.760254+00:00,2023-09-23 23:39:22.760254+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,norm,left,,,9461,8987,1,28523.287753927503,-57044.57550785501,-57037.47197348735,2023-09-23 23:39:43.729743+00:00,2023-09-23 23:39:43.729743+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,norm,right,,,9461,8987,0,28529.19380335126,-57058.38760670252,-57058.38760670252,2023-09-23 23:39:54.600067+00:00,2023-09-23 23:39:54.600067+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,t,both,6.510039172755649,,9461,8987,1,28675.41742165934,-57348.83484331868,-57341.73130895102,2023-09-23 23:40:07.361013+00:00,2023-09-23 23:40:08.202735+00:00,0 days 00:00:00.841751699
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,t,left,4.043928027905662,,9461,8987,0,28996.81406777979,-57993.62813555958,-57993.62813555958,2023-09-23 23:40:35.287469+00:00,2023-09-23 23:40:36.610104+00:00,0 days 00:00:01.322583099
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,bi_d,unmark,t,right,4.124423836574807,,9461,8987,1,29011.817524448656,-58021.63504889731,-58014.531514529655,2023-09-23 23:40:53.510601+00:00,2023-09-23 23:40:54.840242+00:00,0 days 00:00:01.329337199
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci,mark,norm,both,,,9461,8987,0,28760.08571311006,-57520.17142622012,-57520.17142622012,2023-09-23 23:41:12.679545+00:00,2023-09-23 23:41:12.679545+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci,mark,t,both,4.873828864737453,,9461,8987,1,29196.932159171785,-58391.86431834357,-58384.760783975915,2023-09-23 23:41:36.652109+00:00,2023-09-23 23:41:37.529362+00:00,0 days 00:00:00.877575600
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci,unmark,norm,both,,,9461,8987,0,28757.794708061705,-57515.58941612341,-57515.58941612341,2023-09-23 23:42:08.710110+00:00,2023-09-23 23:42:08.710110+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci,unmark,t,both,4.877935455416393,,9461,8987,1,29196.355260491346,-58390.71052098269,-58383.606986615036,2023-09-23 23:42:30.184030+00:00,2023-09-23 23:42:31.070290+00:00,0 days 00:00:00.886174699
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci_s,mark,norm,both,,,9461,8987,0,28617.028384580644,-57234.05676916129,-57234.05676916129,2023-09-23 23:42:58.866635+00:00,2023-09-23 23:42:58.866635+00:00,0 days 00:00:00
NKX,TSX,1975-01-01,2015-01-01,0.025,0.025,left,right,0.0,0.0,-0.0271675977899574,0.0261307567835435,False,False,SLSQP,True,ci_s,mark,t,both,4.48170410078232,,9461,8987,1,29049.27958253036,-58096.55916506072,-58089.45563069306,2023-09-23 23:43:23.054383+00:00,2023-09-23 23:43:24.153326+00:00,0 days 00:00:01.099170600
